"ID","Name","Description","Model","Serial Number","Barcode","Additional Information","Location Name","Area","Parent Asset Name","Worker Email","Category","Purchase Date","Service Date","Purchase Price","Warranty Expiration Date","Residual Price","Useful Life (number)","Useful Life (unit)","Depreciation Rate","Track Check Ins/Outs","Check In/Out","Check In Procedure","Check Out Procedure","Created At","Status","Current Value","Parts Names","Team Names","Customer Assigned Names","Vendor Assigned Names","Manufacturer Name","Operating Schedule"
"UGf3lyJYLy","VR Client PC VC093","Origin Red computer, VR Client PC.  
Change CMOS Battery? : ??? 
Headset Type : DPVR E4C
Windows Version :  10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z390-i GAMING
GPU : RTX 4070
CPU :  i7-9700K
RAM : 16GB DDR4
Galil :  N/A
Tech: Miheer, Ethen, Akash
Date: 07-16-2026
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC093","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","07/17/2025 09:39 AM","Operational",,"","","","",,
"bESH96HrW8","VR Client PC VC094","Origin Red computer, VR Client PC.  
Change CMOS Battery? : 12-12-25 
Headset Type : HP 
Windows Version : 10 Pro 
Software Installed : VR Client Launcher 2.04 
Power Supply : 850w 
Motherboard :  Asus Rog Strix Z390i Gaming
GPU : RTX 4070 
CPU : i7-8700K 
RAM : 16G DDR4 
Galil : N/A 
Tech: Miheer 
Date: 12-12-2025
Other Software Installed : Steam, SteamVR 2.14.4, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec","Origin Red PC.","VC094","","","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","04/22/2025 09:23 AM","Operational",,"","","","",,
"HWhJ6Vdc8D","VR Client PC VC096","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 4/11/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Edge Z790i
GPU : RTX 4070
CPU : i7-12700K
RAM : 32G DDR5
Galil : N/A
Tech: Billy
Date:4/11/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC096",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 08:32 AM","Operational",,"","","","",,
"tRlq9GVrbx","VR Client PC VC097","Origin Red computer, 
VR Client PC.  
CMOS Battery change : 9-30-25 
Headset Type : DPVR E4C 
Windows Version : 10 Pro 
Control Software Installed : VR Client Launcher 2.04 
Power Supply : 850w 
Motherboard :  MSI Z270i GAMING PRO CARBON AC 
GPU : RTX 5070 
CPU : i7-6700
RAM : 16G DDR4 
Galil : N/A 
Date : 10/02/2025 Miheer 
Other Software Installed : Steam, SteamVR 2.14.4, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6,  GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC097","","","Intrepid - Intrepid Sea Air & Space Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","03/10/2025 07:27 AM","Operational",,"","","","",,
"sLXZOQWe0u","VR Client PC VC098","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC098","VC098",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"01/23/2026 11:26 AM","Operational",,"","","","",,
"v41dcMZOPY","VR Client PC VC099","Origin Red computer, VR Client PC. 
CMOS Battery Change : 7/29/25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard :  MSI MPG Z390i GAMING EGDE AC
GPU : RTX 5070
CPU : i9-9900KF
RAM : 32 GB DDR4
Galil : N/A
Date : 12-29-2025 Miheer and Ethen 
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Windows Mixed Reality, HEVC Codec, Core Temp","Origin Red PC","VC099","VC099",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,,,"07/25/2025 07:39 AM","Operational",,"","","","",,
"BBpojvyttW","VR Client PC VC100","Origin Red computer, VR Client PC.  Change CMOS Battery? : 4-24-25 Headset Type : DPVR E4C Windows Version : 10 Pro Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w Motherboard : ASUS ROG STRIX Z390-i Gaming  GPU : RTX 4070 CPU : i7-9700K RAM : 16G DDR4 Galil : N/A Tech: Miheer Date: 10-03-2025 Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6,  GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC100","","","USAFM-National Museum of the United States Air Force","",,,"Assets","","",,"",,"","","",false,,"","","04/29/2025 06:25 AM","Operational",,"","","","",,
"9ijdU3b8gO","VR Client PC VC101","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 5/21/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070
CPU : i7-9700K
RAM : 16G DDR4
Galil : N/A
Tech: Miheer
Date:8/1/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup. ","Origin Red PC.","VC101",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"03/05/2025 10:25 AM","Operational",,"","","","",,
"xLDpSjasSN","VR Client PC VC102","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 
Headset Type :
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z390i
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Andre
Date: 4/16/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Vive Console 2.0.24.7.","Origin Red PC.","VC102",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 08:32 AM","Operational",,"","","","",,
"bnHtxI6YFR","VR Client PC VC103","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 5/6/25
Headset Type : Vive Cosmos
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z370i
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: 
Date:
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Vive Console 2.0.24.7.","Origin Red PC.","VC103",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"06/02/2025 10:50 AM","Operational",,"","","","",,
"a80rZcikoj","VR Client PC VC104","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 7-13-26
Headset Type : HP
Windows Version : 10Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z370-i GAMING
GPU : RTX 5070
CPU : i7-8700K
RAM : DDR4 16GB
Galil : N/A
Tech: Miheer, Ethen and Akash
Date: 7-16-2026
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp

","Origin Red PC.","VC104","VC104","","Patriots Point-Patriots Point Naval & Maritime Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","11/10/2025 05:04 AM","Operational",,"","","","",,
"yglUa4M1c1","VR Client PC VC105","Origin Red computer, VR Client PC. 
Headset Type : DPVR Assistant 
cmos battery change: 8-5-25
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850 W
Motherboard : ASUS ROG STRIX Z370-I GAMING
GPU : GeForce RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Date : 08-11-2025 Miheer
Other Software Installed : Steam, SteamVR v2.12.9, Team Viewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVR Assistant, HEVC Codec","Origin Red PC.","VC105",,,"HAZY-Steven F. Udvar-Hazy Center",,,,"Assets","","",,"",,"","","",false,,,,"03/10/2025 07:41 AM","Operational",,"","","","",,
"zuxVulXO2A","VR Client PC VC150","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 4-18-25
Headset Type : HP
Windows Version : 10 Pro 
Control Software Installed : VR Ada Launcher 
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z390-I GAMING
GPU : GeForce RTX 5070
CPU : i7-9700K
RAM : 16GB DDR4
Galil : N/A
Tech: Miheer & Ethen
Date: 08-06-2025
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Pulselock v2.34, Windows Mix Reality

","Origin Red PC.","VC150",,"","FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,"","","08/01/2025 07:49 AM","Operational",,"","","","",,
"XuEWhsIh8j","VR Client PC VC151","Origin Red computer, VR Client PC.  Change CMOS Battery? : ??? Headset Type : DPVR E4C Windows Version : 10 Pro Control Software Installed : VR Client Launcher 2.04 Power Supply : 850w Motherboard :  ??? Z270i GPU : RTX 4070 CPU : i7-7700K RAM : 16G DDR4 Galil : N/A Tech: Andre Date:4/16/25 Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC151","","","Intrepid - Intrepid Sea Air & Space Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","04/22/2025 09:23 AM","Operational",,"","","","",,
"JRHMz1nhuH","VR Client PC VC152","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2-6-26
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX Z390-i gaming
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Ethen and Miheer
Date: 2-16-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp","Origin Red PC.","VC152",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 08:32 AM","Operational",,"","","","",,
"v65kxi3jdn","VR Client PC VC153","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 5/7/25
Headset Type : HP
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Reggie
Date:4/25/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, Winhance.","Origin Red PC.","VC153",,"","FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",false,,"","","05/29/2025 11:31 AM","Operational",,"","","","",,
"3YlanBcUTu","VR Client PC VC154","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 5/21/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z270i Gaming Pro Carbon
GPU : RTX 2080
CPU : i7-7700K
RAM : 16GB DDR4
Galil : N/A
Tech: Miheer and Ethen
Date:10-07-2025
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec","Origin Red PC.","VC154",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"05/29/2025 10:11 AM","Operational",,"","","","",,
"7YrBMnGYmV","VR Client PC VC155","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2/7/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Date : 1/16/26 Miheer and Ethen
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp
","Origin Red PC.","VC155","VC155",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/03/2025 11:36 AM","Operational",,"","","","",,
"GKvDglz826","VR Client PC VC156","Origin Red computer, 
VR Client PC.  
Change CMOS Battery? : 03-27-2026
Headset Type : E4C DPVR 
Windows Version : 10 Pro 
Control Software Installed : VR Client Launcher 2.04 
Power Supply : 850w 
Motherboard :  MSI Z270i GAMING PRO CARBON AC
GPU : RTX 5070  
CPU : i7-6700K 
RAM : 16G DDR4 
Galil : N/A 
Tech: Miheer 
Date: 4-7-26 
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec  ","Origin Red PC.","VC156","","","Patriots Point-Patriots Point Naval & Maritime Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","06/02/2025 10:50 AM","Operational",,"","","","",,
"uUUpstZqit","VR Client PC VC157","Origin Red computer, VR Client PC. 
Change CMOS Battery? :
Headset Type : E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  MSI Z790i
GPU : RTX 5070
CPU : i7-12700K
RAM : 32G DDR5
Galil : N/A
Tech: Miheer
Date: 7/3/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup.","Origin Red PC.","VC157",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/10/2025 08:32 AM","Operational",,"","","","",,
"M6Z7ygEJXR","VR Client PC VC159","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 11/11/25
Headset Type : E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  ASUS ROG STRIX B760-I Gaming
GPU : RTX 5070
CPU : i7-14700
RAM : 32G DDR5
Galil : N/A
Tech: Miheer & Ethen
Date: 11/11/25
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp 1.19.5","Origin Red PC.","VC159",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"07/16/2025 02:23 PM","Operational",,"","","","",,
"6zyS4m5u11","VR Client PC VC160","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2/25/26
Headset Type : DPVR E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus ROG Strix B760i
GPU : RTX 5070
CPU : i9-14900
RAM : 32G DDR5
Galil : N/A
Tech: Miheer
Date: 5-7-2026
Other Software Installed : Steam, Steam VR v2.12.14, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Core Temp
","Origin Red PC.","VC160","VC160",,"USSRC-U.S. Space and Rocket Center",,,,"Assets","","",,"",,"","","",false,,,,"03/16/2026 02:23 PM","Operational",,"","","","",,
"ACmGH0EJFQ","VR Client PC VC161","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 9-11-25
Headset Type : Vive Cosmos
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : ASUS ROG STRIX Z370-i GAMING
GPU : RTX 5070
CPU : i7-8700K
RAM : DDR4 32GB
Galil : N/A
Tech: Miheer 
Date: 11-26-2025
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Vive Console 2.0.24.7, HEVC Codec, Core Temp
","Origin Red PC.","VC161","VC161",,"Alabama- USS Alabama Battleship (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"10/06/2025 02:22 PM","Operational",,"","","","",,
"qWh4GyhDfO","VR Client PC VC162","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 9-23-25
Headset Type : DPVR E4C
Windows Version : 10Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850 W
Motherboard : ASUS ROG STRIX Z390-i GAMING
GPU : RTX 5070
CPU : i7-8700K
RAM : 16 GB DDR4
Galil : N/A
Tech: Miheer
Date: 06-19-2026
Other Software Installed : Steam, SteamVR 2.12.14, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core temp
","Origin Red PC.","VC162","VC162",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"09/24/2025 06:41 AM","Operational",,"","","","",,
"szW1V5EZBc","VR Client PC VC165","Origin Red computer, VR Client PC. 
Change CMOS Battery? : New
Headset Type : DPVR E4C
Windows Version : 11 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : Gigabyte X870i AORUS PRO ICE
GPU : AMD Radeon RX 9060XT
CPU : AMD Ryzen 7 7700 
RAM : 32 GB DDR5
Galil : N/A
Tech: Miheer and Ethen
Date: 06-09-2026
Other Software Installed : Steam, SteamVR 2.14.5, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, DPVRAssistantSetup3.9.26, HEVC Codec, Core Temp

","Origin Red PC.","VC165","VC165",,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"01/05/2026 06:34 AM","Operational",,"","","","",,
"DZ7O8PODlZ","VR Client PC VC166","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 11/25/25
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070
CPU : i7-8700K
RAM : 16G DDR4
Galil : N/A
Tech: Ethen/Miheer
Date: 11/19/25
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup. 
","Origin Red PC.","VC166","VC166",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"11/26/2025 08:17 AM","Operational",,"","","","",,
"q8GZcxXB1n","VR Client PC VC167","Origin Red computer, VR Client PC. 
Change CMOS Battery? : ???
Headset Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM : 
Galil : N/A
Tech:
Date:
Other Software Installed :
","Origin Red PC.","VC167","VC167",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"02/16/2026 07:21 AM","Operational",,"","","","",,
"rPeyJbBZN6","VR Client PC VC168","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 2/6/26
Headset Type : DPVR E4C
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850w
Motherboard :  Asus Strix Z390i
GPU : RTX 4070
CPU : i7-8700K
RAM : 32G DDR4
Galil : N/A
Tech: Miheer
Date:2/16/26
Other Software Installed : Steam, Steam VR v2.9.6, Team Viewer, IntelBurnTest v2, Furmark 1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver v572.83, directx_Jun2010_redist, VC_redist.x64, VC_redistx86, HEVC Codec, DPVRAssistantSetup, Winhance. 
","Origin Red PC.","VC168","VC168",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"02/19/2026 11:46 AM","Operational",,"","","","",,
"OEYhNm6TJm","VR Client PC VC169","Origin Red computer, VR Client PC. 
Change CMOS Battery? : 4-3-26
Headset Type : Vive Cosmos
Windows Version : 10 Pro
Control Software Installed : VR Client Launcher 2.04
Power Supply : 850W
Motherboard : MSI Z270i GAMING PRO CARBON AC
GPU : RTX 5070
CPU : i7-7700K
RAM : 16 GB DDR4
Galil : N/A
Tech: Miheer
Date: 4-7-26
Other Software Installed : Steam, SteamVR 2.15.6, TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, VC_redist.x64, VC_redist.x86, Vive Console 2.0.24.7, HEVC Codec, Core Temp
 ","Origin Red PC.","VC169","VC169",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/30/2026 12:00 PM","Operational",,"","","","",,
